"","co","name","time","city","loan","atot"
"7179","1209828","MIDWEST BANC HOLD","2004","MELROSE PARK",1230400,"2236813"
"7180","1209958","BANKERS BC","2004","MADISON",92291,"252617"
"7181","1210048","ORION BC","2004","ORION",121288,"220075"
"7182","1210066","WEST BC","2004","WEST DES MOINES",725845,"1148435"
"7183","1210169","LINCOLN BC","2004","REINBECK",294252,"377968"
"7184","1210244","CRYSTAL VALLEY FC","2004","MIDDLEBURY",213327,"296844"
"7185","1210299","MONROE BC","2004","BLOOMINGTON",477085,"633970"
"7186","1210413","STATE FS CORP","2004","MILWAUKEE",938277,"1475556"
"7187","1210468","PSB CORP","2004","WELLSBURG",92791,"184344"
"7188","1210589","NORTHERN ST FC","2004","WAUKEGAN",442562,"749584"
"7189","1210646","STILLMAN BANCCORP","2004","STILLMAN VALLEY",150436,"280656"
"7190","1210682","AMBANC FS","2004","BEAVER DAM",115074,"170578"
"7191","1233627","FIRST LIBERTY NATL BSHRS","2004","LIBERTY",69480,"215130"
"7192","1234491","W J YOUNG & CO","2004","CLINTON",132785,"255175"
"7193","1244801","BLUEGRASS BSHRS","2004","LEXINGTON",172917,"200211"
"7194","1245068","SOUTHSIDE BSHRS","2004","TYLER",627641,"1619501"
"7195","1245228","MIDWESTONE FNCL GRP","2004","IOWA CITY",338843,"635713"
"7196","1245291","HILLS BC","2004","HILLS",1015929,"1290449"
"7197","1245385","IOWA FIRST BSHRS","2004","MUSCATINE",284284,"364183"
"7198","1245415","BMO FNCL CORP","2004","WILMINGTON",23588620,"41814385"
"7199","1245442","SYNOVUS FC OF AL","2004","BIRMINGHAM",2943210,"3666324"
"7200","1245460","CARLINVILLE NAT BSHRS","2004","CARLINVILLE",236695,"363369"
"7201","1245479","F S BC","2004","LAGRANGE",257269,"334316"
"7202","1245509","STEPHENSON NAT BC","2004","MARINETTE",155297,"209556"
"7203","1245581","GEORGIA CMNTY BC","2004","DAWSON",148316,"243248"
"7204","1245590","STANDARD BSHRS","2004","HICKORY HILLS",1113231,"1519993"
"7205","1245620","BANK LEUMI LE-ISRAEL CORP","2004","NEW YORK",2433734,"5709519"
"7206","1245705","WEST SUBURBAN BC","2004","LOMBARD",1056506,"1748386"
"7207","1245741","HERKY HAWK FC","2004","MONTICELLO",233342,"370309"
"7208","1246159","BESSEMER GRP","2004","WOODBRIDGE",359160,"1306727"
"7209","1246216","FRANKLIN RESOURCES","2004","SAN MATEO",364955,"8452859"
"7210","1246252","PUTNAM-GREENE FC","2004","EATONTON",270740,"413208"
"7211","1246298","LUZERNE NB CORP","2004","LUZERNE",96558,"180280"
"7212","1246328","WONDER BC","2004","WONDER LAKE",117879,"167123"
"7213","1246382","FLORIDA FIRST CITY BK","2004","FORT WALTON BEACH",178658,"225112"
"7214","1246467","TAMPA BAY BKG CO","2004","TAMPA",461876,"707294"
"7215","1246476","LYONS BC","2004","LYONS",175790,"274996"
"7216","1246515","FIRST GILMER BSHRS","2004","GILMER",120003,"255350"
"7217","1246533","FIRST CITIZENS BC","2004","SANDUSKY",576780,"817510"
"7218","1246542","NW BSHRS","2004","CHIPPEWA FALLS",168273,"286356"
"7219","1246579","LIBERTY BSHRS","2004","ADA",116014,"154846"
"7220","1246681","CITIZENS CORP","2004","COLUMBIA",177294,"262854"
"7221","1246690","CCB FC","2004","SANDY",99453,"161499"
"7222","1246702","PEOPLES MUTUAL HOLD","2004","BRIDGEPORT",7925232,"10744491"
"7223","1246805","CENTRAL BC","2004","SAULT SAINTE MARIE",96205,"184565"
"7224","1246850","IRON & GLASS BC","2004","PITTSBURGH",167706,"291694"
"7225","1246926","ALBANY BSHRS","2004","ALBANY",114020,"237225"
"7226","1246935","NORTHERN BC","2004","WOBURN",290955,"361070"
"7227","1246944","GENBEACH CO","2004","BEATTYVILLE",191635,"223189"
"7228","1247110","NEWMIL BC","2004","NEW MILFORD",481784,"744675"
"7229","1247183","MERCER CTY ST BC","2004","SANDY LAKE",131218,"244607"
"7230","1247204","FIRST IPSWICH BC","2004","IPSWICH",170223,"387175"
"7231","1247231","FIRST ST FREMONT","2004","FREMONT",102735,"153669"
"7232","1247295","IXONIA BSHRS","2004","IXONIA",208747,"272145"
"7233","1247334","CAPITOL BC","2004","LANSING",2736047,"3091418"
"7234","1247361","SPRING BC","2004","SPRINGFIELD",325963,"373483"
"7235","1247398","COMMUNITY BC","2004","CHANUTE",339741,"425348"
"7236","1247419","ALLEGHENY VALLEY BC","2004","PITTSBURGH",183514,"311001"
"7237","1247428","FIRST BUS FS","2004","MADISON",476668,"560493"
"7238","1247455","BANKFIRST CAP CORP","2004","MACON",303454,"392071"
"7239","1247576","215 HC","2004","MINNEAPOLIS",257433,"343928"
"7240","1247615","FARMERS BANCORP","2004","BLYTHEVILLE",112379,"200898"
"7241","1247633","PROVIDENT BSHRS CORP","2004","BALTIMORE",3565680,"6573063"
"7242","1247660","SUMMIT BC","2004","ATLANTA",339204,"548256"
"7243","1247679","SUMMIT FNCL GROUP","2004","MOOREFIELD",621770,"889185"
"7244","1247893","PLAINSCAPITAL CORP","2004","DALLAS",1941361,"2439020"
"7245","1247987","FIRST SOUTHERN BC","2004","STANFORD",469202,"713154"
"7246","1248032","OXFORD FC","2004","OAK BROOK",341685,"427288"
"7247","1248069","FNB FNCL CORP","2004","MCCONNELLSBURG",113639,"168980"
"7248","1248078","BOSTON PRIVATE FNCL HOLD","2004","BOSTON",2290984,"3269062"
"7249","1248144","FNB FINANCIAL CORP","2004","SCOTTSVILLE",112313,"187639"
"7250","1248153","ORRSTOWN FNCL SVC","2004","SHIPPENSBURG",389268,"514651"
"7251","1248162","BNCCORP","2004","BISMARCK",354011,"673710"
"7252","1248304","SANDY SPRING BC","2004","OLNEY",1461736,"2309343"
"7253","1248368","CARDINAL BC II","2004","WASHINGTON",167029,"217725"
"7254","1248573","SECURITY STATE BSHRS","2004","CHARLESTON",275460,"335273"
"7255","1248603","CAPAC BC","2004","CAPAC",132616,"201952"
"7256","1248658","PBT BSHRS","2004","MCPHERSON",124600,"200101"
"7257","1248818","FENTURA FNCL","2004","FENTON",394950,"584736"
"7258","1248836","SECURITY BSHRS","2004","SCOTT CITY",139448,"276704"
"7259","1248845","IRELAND BC","2004","MALAD CITY",117800,"164492"
"7260","1248854","ORBISONIA CMNTY BC","2004","ORBISONIA",154918,"177417"
"7261","1248939","SOUTHERN BC","2004","ARKADELPHIA",199823,"469035"
"7262","1249002","FIDELITY BSHRS NC","2004","FUQUAY-VARINA",777295,"1168318"
"7263","1249039","FIRST FARMERS FC","2004","CONVERSE",326059,"432594"
"7264","1249196","T D BANK US HOLD CO","2004","PORTLAND",18702719,"28702887"
"7265","1249271","POWELL VALLEY BSHRS","2004","JONESVILLE",157472,"222815"
"7266","1249299","COMMERCIAL NAT FC","2004","ITHACA",211836,"255278"
"7267","1249347","UNITED CMNTY BK","2004","BLAIRSVILLE",3771999,"5087702"
"7268","1249383","OXFORD BK CORP","2004","OXFORD",339281,"512629"
"7269","1249495","NORTHERN MO BSHRS","2004","UNIONVILLE",146372,"251059"
"7270","1249543","COLUMBIA BC","2004","COLUMBIA",958868,"1179006"
"7271","1249589","CITIZENS NBC","2004","ATHENS",317594,"408998"
"7272","1249598","ORION BC","2004","NAPLES",1052039,"1262330"
"7273","1249646","PEOPLES BC","2004","ROCK VALLEY",139403,"171980"
"7274","1249703","VOGEL BSHRS","2004","ORANGE CITY",166954,"254582"
"7275","1249712","PORTER BANCORP","2004","LOUISVILLE",734181,"887201"
"7276","1249730","S Y BANCORP","2004","LOUISVILLE",990370,"1212507"
"7277","1249918","DELMAR BC","2004","SALISBURY",176226,"257898"
"7278","1250008","LAMOINE BC","2004","LA HARPE",85174,"155635"
"7279","1250026","DB HC","2004","OMAHA",166039,"256242"
"7280","1250035","CENTRAL BC","2004","GARLAND",265104,"327116"
"7281","1250204","UNION FC","2004","LAKE ODESSA",135421,"169181"
"7282","1250286","SECURITY STAR BSHRS","2004","ODESSA",119770,"167149"
"7283","1250295","CENTRAL BSHRS","2004","GOLDEN VALLEY",261317,"303434"
"7284","1250316","EASTERN WI BSHRS","2004","HOWARDS GROVE",105309,"180359"
"7285","1250370","FIRST MIAMI BC","2004","SOUTH MIAMI",77752,"348033"
"7286","1250398","FIRST EXPRESS OF NE","2004","GERING",195210,"253740"
"7287","1250437","MARKET STREET BSHRS","2004","MOUNT VERNON",384952,"494374"
"7288","1250473","FIRST CO BANCORP","2004","COLLINSVILLE",678782,"844917"
"7289","1250521","UNITED BKS OF CO","2004","ENGLEWOOD",133750,"163196"
"7290","1250606","COMMONWEALTH BSHRS","2004","NORFOLK",346359,"374061"
"7291","1250651","RICHWOOD BSHRS","2004","RICHWOOD",93520,"162080"
"7292","1250660","DELAWARE BSHRS","2004","WALTON",64137,"159845"
"7293","1250839","COMMERCIAL BSHRS","2004","MIAMI",459270,"884829"
"7294","1250905","COMMERCE BC","2004","BERKELEY",167017,"381942"
"7295","1251256","CAMCO FNCL CORP","2004","CAMBRIDGE",836992,"1067447"
"7296","1357082","HAZARD BC","2004","HAZARD",192864,"248275"
"7297","1357121","CITIZENS BSHRS CORP","2004","OLANTA",168113,"220775"
"7298","1357149","WESTERN SPRINGS BC","2004","HOFFMAN ESTATES",148565,"182820"
"7299","1363681","COUNTY BK CORP","2004","LAPEER",167334,"252875"
"7300","1363690","INB FNCL CORP","2004","MCALLEN",517559,"929179"
"7301","1363739","CITIZENS ST BC","2004","NEW BALTIMORE",135529,"196826"
"7302","1363757","FIRST LITCHFIELD FNCL CORP","2004","LITCHFIELD",218421,"424306"
"7303","1363935","FIRST & PEOPLES BSHRS","2004","RUSSELL",84628,"196603"
"7304","1364071","FIRST ST BC","2004","ALBUQUERQUE",1377795,"1812228"
"7305","1364101","RIVERSIDE BSHRS","2004","MARIETTA",387194,"573977"
"7306","1364110","VINEYARD NAT BC","2004","CORONA",1027037,"1312529"
"7307","1378434","UNIONBANCAL CORP","2004","SAN FRANCISCO",30716957,"48101752"
"7308","1379552","BAC N AMER HC","2004","CHARLOTTE",58292464,"134479442"
"7309","1398740","MIDDLEFIELD BC","2004","MIDDLEFIELD",215662,"291214"
"7310","1398795","FNBH BC","2004","HOWELL",357377,"457010"
"7311","1398807","REPUBLIC FIRST BC","2004","PHILADELPHIA",590653,"720453"
"7312","1398937","COMMUNITY CAPITAL CORP","2004","GREENWOOD",426884,"549086"
"7313","1398973","BNB FNCL SVC CORP","2004","NEW YORK",179390,"246951"
"7314","1399073","HEARTLAND BC","2004","GAHANNA",275648,"378293"
"7315","1399484","DICKINSON FC","2004","KANSAS CITY",2375305,"3513289"
"7316","1399541","VALLEY RIDGE FC","2004","KENT CITY",134683,"198609"
"7317","1399671","WNB BSHRS","2004","ODESSA",342194,"524101"
"7318","1399747","CNB BC","2004","GLOVERSVILLE",188535,"421920"
"7319","1399765","1867 WESTERN FC","2004","STOCKTON",1220875,"1791488"
"7320","1399774","BRADLEY CTY FC","2004","CLEVELAND",173957,"222164"
"7321","1401109","AMERICAN CHARTERED BC","2004","SCHAUMBURG",1181650,"1605098"
"7322","1401118","ISABELLA BC","2004","MOUNT PLEASANT",455234,"678034"
"7323","1401154","FRIENDSHIP BC","2004","FRIENDSHIP",146661,"186153"
"7324","1401190","EVANS BC","2004","ANGOLA",220598,"429042"
"7325","1404632","FIRST BKR TRUSTSHARES","2004","QUINCY",268855,"407366"
"7326","1404687","FIRST DAKOTA FC","2004","YANKTON",430451,"525799"
"7327","1404735","PTB CORP","2004","SALEM",139903,"257431"
"7328","1404799","LAKELAND BC","2004","OAK RIDGE",1176005,"2141021"
"7329","1406999","OAK FC","2004","BYRON CENTER",411586,"540338"
"7330","1416439","RELIABLE CMNTY BSHRS","2004","PERRYVILLE",282449,"371221"
"7331","1416523","BRIDGE BC","2004","BRIDGEHAMPTON",296134,"547200"
"7332","1416550","FIRST ST BSHRS","2004","SAINT CHARLES",112305,"151591"
"7333","1416578","LEGEND BC","2004","BOWIE",199460,"315301"
"7334","1416608","HURON CMNTY FS","2004","EAST TAWAS",133919,"165575"
"7335","1416671","FNB BSHRS","2004","IRON MOUNTAIN",130779,"202855"
"7336","1416701","FIRST BC","2004","KETCHIKAN",149716,"294792"
"7337","1416831","COUNTRY BSHRS","2004","MILFORD",130500,"206322"
"7338","1416907","FBH CORP","2004","FAYETTE",75586,"163495"
"7339","1417007","FIRST NAT BANKS-WEST CO","2004","EVANSTON",90217,"243797"
"7340","1417203","SAINT LANDRY BSHRS","2004","OPELOUSAS",86327,"218613"
"7341","1417267","FNB","2004","DENNISON",114940,"157853"
"7342","1417276","BANKERS BC OF FL","2004","LAKE MARY",206152,"329783"
"7343","1417324","ROMNEY BSHRS","2004","ROMNEY",134808,"185590"
"7344","1417333","STATE BSHRS","2004","FARGO",1090260,"1216671"
"7345","1417360","FIRST CAP CORP","2004","FORT SCOTT",144681,"253754"
"7346","1417379","FULTON BSHRS CORP","2004","MCCONNELLSBURG",94470,"141757"
"7347","1417511","WILKINSON BKG CORP","2004","GREENWOOD",110141,"181468"
"7348","1426755","FIRST NATIONAL SECURITY CO","2004","HOT SPRINGS",215462,"504592"
"7349","1426997","REDWOOD EMPIRE BC","2004","SANTA ROSA",436426,"510723"
"7350","1427079","HERGET FC","2004","PEKIN",82686,"227642"
"7351","1427136","INDEPENDENT BSHRS","2004","OCALA",125135,"174637"
"7352","1427220","FIRST NAT FNCL CORP","2004","MANCHESTER",83217,"144227"
"7353","1427239","EASTERN BK CORP","2004","BOSTON",3721907,"5127707"
"7354","1427275","STEARNS FNCL SVC","2004","SAINT CLOUD",1114954,"1223202"
"7355","1427293","ACRU","2004","WOODSTOCK",222588,"277308"
"7356","1427501","COMMUNITY BSHRS","2004","GREENWOOD VILLAGE",858224,"995180"
"7357","1427556","EAST TX FC","2004","KILGORE",119612,"241793"
"7358","1427677","BLOOMFIELD HILLS BC","2004","BLOOMFIELD HILLS",295272,"313523"
"7359","1469314","PNC BC","2004","WILMINGTON",45112794,"76163811"
"7360","1469800","CARROLLTON BC","2004","COLUMBIA",229946,"321387"
"7361","1471803","TULSA NAT BSHRS","2004","TULSA",117692,"165832"
"7362","1471849","BLUE VALLEY BC","2004","OVERLAND PARK",551315,"672718"
"7363","1471960","BROTHERHOOD BSHRS","2004","KANSAS CITY",131199,"438813"
"7364","1472220","HIGH POINT BK CORP","2004","HIGH POINT",452936,"630750"
"7365","1472257","ANNAPOLIS BC","2004","ANNAPOLIS",204128,"284188"
"7366","1478017","FIRST CMNTY BSHRS","2004","BLUEFIELD",1237983,"1828855"
"7367","1479144","COMMUNITY BSHRS","2004","PARKERSBURG",126594,"181381"
"7368","1479180","SUMMIT FC","2004","GREENVILLE",242460,"320938"
"7369","1480663","PALM DESERT INV","2004","PALM DESERT",138427,"245208"
"7370","1480944","EMCLAIRE FNCL CORP","2004","EMLENTON",181771,"273380"
"7371","1486517","CHINATRUST CAP CORP","2004","TORRANCE",979249,"1849294"
"7372","1486665","STEUBEN TR CORP","2004","HORNELL",174874,"290858"
"7373","1490701","JOHNSON FNCL GRP","2004","RACINE",2509109,"3310634"
"7374","1491306","M&P COMMUNITY BSHRS","2004","NEWPORT",108908,"201507"
"7375","1491333","BAINUM BANCORP","2004","GLENWOOD",117625,"195520"
"7376","1491351","MIDLAND STATES BANCORP","2004","EFFINGHAM",290452,"420320"
"7377","1491360","FIRST BK CORP","2004","FORT SMITH",806558,"1222350"
"7378","1491409","HOME BSHRS","2004","CONWAY",516655,"805855"
"7379","1491463","FMS BC","2004","POPLAR BLUFF",140923,"173208"
"7380","1491490","CORN BELT BANCORP","2004","PITTSFIELD",148047,"186138"
"7381","1491614","LONOKE BSHRS","2004","LONOKE",152948,"228442"
"7382","1491641","CARLSON BSHRS","2004","WEST MEMPHIS",84538,"216376"
"7383","1491650","ARKANSAS BKR BANCORP","2004","LITTLE ROCK",15435,"190061"
"7384","1491801","PEOPLES FC IL","2004","KEWANEE",107873,"207736"
"7385","1491856","CENTURY FC","2004","COLDWATER",150695,"230249"
"7386","1491913","BLACKHAWK BC","2004","BELOIT",236519,"425595"
"7387","1492219","FIRST MUTUAL BC IL","2004","HARVEY",423357,"499428"
"7388","1492273","CENTRAL BANC","2004","GENESEO",108624,"228770"
"7389","1492291","BOSCOBEL BC","2004","BOSCOBEL",109263,"165560"
"7390","1492956","FIRST EAGLE BSHRS","2004","HANOVER PARK",206322,"268260"
"7391","1493560","SAVANNAH BC","2004","SAVANNAH",526339,"617341"
"7392","1493636","WB&T BSHRS","2004","WAYCROSS",132913,"196271"
"7393","1493654","CBS BANC CORP","2004","RUSSELLVILLE",265098,"581267"
"7394","1493720","DBT HC","2004","VIDALIA",394905,"488228"
"7395","1493793","COMMUNITY NBC","2004","ASHBURN",112404,"139165"
"7396","1493832","CIVITAS BANKGROUP","2004","FRANKLIN",573503,"904221"
"7397","1493841","PEOPLES BKG CORP","2004","BLACKSHEAR",128729,"169957"
"7398","1494343","PAWNEE HC","2004","TULSA",180213,"240402"
"7399","1495854","KEWEENAW FC","2004","HANCOCK",230157,"360404"
"7400","1820700","SLADES FERRY BC","2004","SOMERSET",366366,"550040"
"7401","1823345","BLACKHAWK BC","2004","MILAN",272153,"593657"
"7402","1823587","PEOPLES BANCORP","2004","SHEPHERDSVILLE",78659,"168293"
"7403","1823608","MARINE BC","2004","SPRINGFIELD",485057,"623985"
"7404","1823738","COMMERCIAL NAT FNCL CORP","2004","LATROBE",192255,"320372"
"7405","1825367","MIDSTATES BSHRS","2004","HARLAN",172120,"274427"
"7406","1826047","PREMIER CMNTY BSHRS","2004","WINCHESTER",491866,"575747"
"7407","1826056","RBC BC USA","2004","RALEIGH",11275200,"18438209"
"7408","1827893","NI BSHRS CORP","2004","SYCAMORE",349042,"478822"
"7409","1830240","1ST SUMMIT BC OF JOHNSTOWN","2004","JOHNSTOWN",205994,"382977"
"7410","1830361","NEWFIELD BC","2004","NEWFIELD",246149,"418531"
"7411","1832048","CENTRAL CMNTY CORP","2004","TEMPLE",447716,"633464"
"7412","1832132","J P MORGAN EQT HOLD","2004","NEWARK",66608000,"91311000"
"7413","1832824","NORTH CASCADES BSHRS","2004","CHELAN",108255,"207934"
"7414","1832851","IBC SUBSIDIARY CORP","2004","WILMINGTON",4888974,"9884577"
"7415","1833616","CITIZENS BC OF WINFIELD","2004","WINFIELD",33279,"148685"
"7416","1833997","JEFF DAVIS BSHRS","2004","JENNINGS",213939,"358508"
"7417","1837379","IBID","2004","MINNEAPOLIS",16635000,"21701000"
"7418","1838590","FIRST BC","2004","INVERNESS",207558,"289094"
"7419","1838974","COMMERCE NAT FNCL SVC","2004","LUBBOCK",270117,"410761"
"7420","1839207","CITIZENS NAT BC","2004","PUTNAM",89112,"256328"
"7421","1839319","PRIVATEBANCORP","2004","CHICAGO",1660563,"2535817"
"7422","1839823","PNB HC","2004","PONTIAC",156100,"261839"
"7423","1840221","ARNESON BSHRS","2004","CLEAR LAKE",145244,"186090"
"7424","1840687","AMERIWEST CORP","2004","OMAHA",126096,"185491"
"7425","1840931","GRAND VALLEY CORP","2004","GRAND JUNCTION",87893,"178510"
"7426","1841004","TESCOTT BSHRS","2004","TESCOTT",116112,"156273"
"7427","1841732","M C BSHRS","2004","MORGAN CITY",92329,"183003"
"7428","1842083","FAR W BC","2004","PROVO",270415,"373512"
"7429","1842355","PRIME BANC CORP","2004","DIETERICH",99245,"154623"
"7430","1842421","UNITED NAT CORP","2004","SIOUX FALLS",814688,"1028800"
"7431","1842935","FIRST BC","2004","LA CROSSE",183941,"296521"
"7432","1843062","HAPPY BSHRS","2004","CANYON",216752,"358224"
"7433","1843080","CATHAY GEN BC","2004","LOS ANGELES",3820345,"6098006"
"7434","1845619","PETERSON HC","2004","DECATUR",251584,"327815"
"7435","1846634","SUN FNCL CORP","2004","SAINT PETERS",252688,"382082"
"7436","1848003","CASCADE BC","2004","BEND",859555,"1008783"
"7437","1848825","CARROLL FNCL SERVICES","2004","HUNTINGDON",93684,"157020"
"7438","1860863","CBX CORP","2004","CARROLLTON",334052,"447980"
"7439","1862036","GUARANTY BSHRS","2004","MOUNT PLEASANT",377334,"541966"
"7440","1863659","HAYWARD BSHRS","2004","EAU CLAIRE",203792,"272474"
"7441","1866155","PEOPLESSOUTH BSHRS","2004","COLQUITT",264486,"353108"
"7442","1869987","FIRST BSHRS OF STEVENSON","2004","STEVENSON",94094,"159919"
"7443","1871159","MBNA CORP","2004","WILMINGTON",33758850,"61714140"
"7444","1871618","MCINTOSH BSHRS","2004","JACKSON",233583,"311263"
"7445","1881680","HONOR BC","2004","HONOR",143868,"187887"
"7446","1881934","FIRST NEIGHBORHOOD BSHRS","2004","TOLEDO",151852,"199095"
"7447","1883693","BOK FC","2004","TULSA",7919739,"14408708"
"7448","1885307","COMMUNITY TR FC","2004","RUSTON",334516,"425126"
"7449","1885594","ROYAL AMER CORP","2004","INVERNESS",367604,"412963"
"7450","1888193","WILMINGTON TR CORP","2004","WILMINGTON",6830261,"9600905"
"7451","1889480","COMMUNITY BSHRS","2004","NOBLESVILLE",187253,"206976"
"7452","1889529","FIRST NBC STOUGHTON","2004","STOUGHTON",136664,"212247"
"7453","1889538","FIRST BERLIN BC","2004","BERLIN",143276,"230132"
"7454","1889547","FIRST BUS BC CO","2004","CHICAGO",88792,"171246"
"7455","1889565","ILLINOIS ST BC","2004","CHICAGO",168080,"214222"
"7456","1889855","FIRST MARENGO FC","2004","MARENGO",203257,"261431"
"7457","1889967","MONONA BSHRS","2004","MONONA",202039,"249855"
"7458","1891317","BLUE RIDGE BSHRS","2004","INDEPENDENCE",309776,"451661"
"7459","1891979","FEO INV","2004","NORFOLK",166981,"259795"
"7460","1895397","BANCSHARES OF JACKSON HOLE","2004","JACKSON",252975,"274781"
"7461","1902651","MERIDIAN FNCL SVCS","2004","EAST BOSTON",426913,"795448"
"7462","1902754","FIRST STAUNTON BSHRS","2004","STAUNTON",185921,"312127"
"7463","1905009","BETHANY BSHRS","2004","BETHANY",120866,"154583"
"7464","1907106","GATO HOLDINGS","2004","THIEF RIVER FALLS",102998,"184893"
"7465","1913684","CLEVELAND STATE BC","2004","CLEVELAND",68148,"175100"
"7466","1916948","HIGH POINT FS","2004","FORRESTON",153063,"216193"
"7467","1917600","HENDERSON CITIZENS BSHRS","2004","HENDERSON",265601,"592808"
"7468","1918755","PEOPLES INDEP BSHRS","2004","BOAZ",85737,"175031"
"7469","1919770","BIG SANDY HC","2004","LIMON",633983,"678889"
"7470","1925968","CAPITALSOUTH BC","2004","BIRMINGHAM",258708,"337348"
